fr,gloss,category
Elles ne font plus de yoga.,IX-3-PL YOGA FAIRE PLUS,negations
Nous ne mangeons plus de poisson.,IX-1-PL POISSON MANGER PLUS,negations
Je ne vais jamais au parc.,IX-1 PARC ALLER JAMAIS,negations
Tu ne parles pas à tes parents.,IX-2 PARENT PARLER PAS,negations
Elle ne fait plus de musique.,IX-3 MUSIC FAIRE PLUS,negations
Ils ne vont jamais à l'école.,IX-3-PL ECOLE ALLER JAMAIS,negations
Je ne travaille plus le samedi.,IX-1 SAMEDI TRAVAILLER PLUS,negations
Nous ne jouons plus aux échecs.,IX-1-PL ECHEC JOUER PLUS,negations
Vous ne faites pas de vélo.,IX-2-PL VELO FAIRE PAS,negations
Ils ne vont jamais au travail.,IX-3-PL TRAVAIL ALLER JAMAIS,negations
Je ne mange plus de pain.,IX-1 PAIN MANGER PLUS,negations
Tu ne regardes pas la télévision.,IX-2 TELEVISION REGARDER PAS,negations
Elle ne fait plus de cuisine.,IX-3 CUISINE FAIRE PLUS,negations
Nous ne jouons plus au tennis.,IX-1-PL TENNIS JOUER PLUS,negations
Je ne bois plus de lait.,IX-1 LAIT BOIRE PLUS,negations
Tu ne fais pas de natation.,IX-2 NATATION FAIRE PAS,negations
Il ne mange jamais de légumes.,IX-3 LEGUME MANGER JAMAIS,negations
Vous ne jouez plus aux cartes.,IX-2-PL CARTE JOUER PLUS,negations
Ils ne vont jamais au stade.,IX-3-PL STADE ALLER JAMAIS,negations
Je ne travaille plus le dimanche.,IX-1 DIMANCHE TRAVAILLER PLUS,negations
Tu ne bois pas de jus.,IX-2 JUS BOIRE PAS,negations
Nous ne jouons plus au basket.,IX-1-PL BASKET JOUER PLUS,negations
Vous ne faites pas de sport.,IX-2-PL SPORT FAIRE PAS,negations
Ils ne vont jamais à la bibliothèque.,IX-3-PL BIBLIOTHEQUE ALLER JAMAIS,negations
Je ne mange plus de viande.,IX-1 VIANDE MANGER PLUS,negations
Tu ne regardes pas de films.,IX-2 FILM REGARDER PAS,negations
Il ne fait plus de musique.,IX-3 MUSIC FAIRE PLUS,negations
Nous ne jouons plus au football.,IX-1-PL FOOTBALL JOUER PLUS,negations
Je ne travaille plus le vendredi.,IX-1 VENDREDI TRAVAILLER PLUS,negations
Elle ne mange jamais de fruits.,IX-3 FRUIT MANGER JAMAIS,negations
Vous ne jouez plus aux échecs.,IX-2-PL ECHEC JOUER PLUS,negations
Tu ne veux pas venir avec moi.,IX-2 IX-1 AVEC VENIR VOULOIR PAS,negations
Il ne travaille plus dans cette entreprise.,IX-3 ENTREPRISE TRAVAILLER PLUS,negations
Vous ne regardez plus la télévision.,IX-2-PL TELEVISION REGARDER PLUS,negations
Je ne lis plus de livres.,IX-1 LIVRE LIRE PLUS,negations
Il ne va jamais à la plage.,IX-3 PLAGE ALLER JAMAIS,negations
Elle ne fait plus de sport.,IX-3 SPORT FAIRE PLUS,negations
Nous ne mangeons plus de pain.,IX-1-PL PAIN MANGER PLUS,negations
Ils ne regardent plus de films.,IX-3-PL FILM REGARDER PLUS,negations
Je ne bois jamais d'eau.,IX-1 EAU BOIRE JAMAIS,negations
Il ne travaille jamais le week-end.,IX-3 WEEK-END TRAVAILLER JAMAIS,negations
Nous ne jouons plus aux jeux vidéo.,IX-1-PL JEUX-VIDEO JOUER PLUS,negations
Tu ne travailles plus le samedi.,IX-2 SAMDI TRAVAILLER PLUS,negations
Elle ne sort plus le matin.,IX-3 MATIN SORTIR PLUS,negations
Ils ne vont jamais à la piscine.,IX-3-PL PISCINE ALLER JAMAIS,negations
Je ne mange plus de chocolat.,IX-1 CHOCOLAT MANGER PLUS,negations
Tu ne bois jamais de jus.,IX-2 JUS BOIRE JAMAIS,negations
Il ne travaille plus le dimanche.,IX-3 DIMANCHE TRAVAILLER PLUS,negations
Elle ne va jamais au parc.,IX-3 PARC ALLER JAMAIS,negations
Nous ne jouons plus aux cartes.,IX-1-PL CARTE JOUER PLUS,negations
Ils ne regardent plus de dessins animés.,IX-3-PL DESSIN-ANIME REGARDER PLUS,negations
Tu ne manges jamais de viande.,IX-2 VIANDE MANGER JAMAIS,negations
Il ne sort plus le soir.,IX-3 SOIR SORTIR PLUS,negations
Elle ne fait plus de vélo.,IX-3 VELO FAIRE PLUS,negations
Vous ne jouez plus au tennis.,IX-2-PL TENNIS JOUER PLUS,negations
Tu ne bois jamais de vin.,IX-2 VIN BOIRE JAMAIS,negations
Il ne travaille plus le matin.,IX-3 MATIN TRAVAILLER PLUS,negations
Elle ne va jamais à la plage.,IX-3 PLAGE ALLER JAMAIS,negations
Nous ne jouons plus aux jeux de société.,IX-1-PL JEUX-SOCIETE JOUER PLUS,negations
Vous ne lisez plus de livres.,IX-2-PL LIVRE LIRE PLUS,negations
Tu ne bois plus de thé.,IX-2 THÉ BOIRE PLUS,negations
Nous ne buvons jamais de soda.,IX-1-PL SODA BOIRE JAMAIS,negations
Vous ne mangez pas de chocolat.,IX-2-PL CHOCOLAT MANGER PAS,negations
Ils ne boivent plus de jus.,IX-3-PL JUS BOIRE PLUS,negations
Je ne travaille pas aujourd'hui.,IX-1 AUJOURD'HUI TRAVAILLER PAS,negations
Tu ne travailles plus ici.,IX-2 ICI TRAVAILLER PLUS,negations
Elle ne travaille pas le matin.,IX-3 MATIN TRAVAILLER PAS,negations
Nous ne travaillons plus ensemble.,IX-1-PL ENSEMBLE TRAVAILLER PLUS,negations
Vous ne travaillez jamais le soir.,IX-2-PL SOIR TRAVAILLER JAMAIS,negations
Ils ne travaillent pas le week-end.,IX-3-PL WEEK-END TRAVAILLER PAS,negations
Je ne vois pas mes parents.,IX-1 PARENT+ VOIR PAS,negations
Tu ne vois plus ton frère.,IX-2 FRÈRE VOIR PLUS,negations
Il ne voit jamais sa sœur.,IX-3 SŒUR VOIR JAMAIS,negations
Elle ne voit pas ses amis.,IX-3 AMI+ VOIR PAS,negations
Vous ne voyez jamais vos cousins.,IX-2-PL COUSIN+ VOIR JAMAIS,negations
Ils ne voient pas leurs enfants.,IX-3-PL ENFANT+ VOIR PAS,negations
Je ne joue pas au football.,IX-1 FOOTBALL JOUER PAS,negations
Tu ne joues plus au tennis.,IX-2 TENNIS JOUER PLUS,negations
Il ne joue jamais au basket.,IX-3 BASKET JOUER JAMAIS,negations
Elle ne joue pas au volley.,IX-3 VOLLEY JOUER PAS,negations
Nous ne jouons plus au ping-pong.,IX-1-PL PING-PONG JOUER PLUS,negations
Vous ne jouez jamais au badminton.,IX-2-PL BADMINTON JOUER JAMAIS,negations
Ils ne jouent pas au rugby.,IX-3-PL RUGBY JOUER PAS,negations
Je ne lis pas de livres.,IX-1 LIVRE+ LIRE PAS,negations
Tu ne lis plus de magazines.,IX-2 MAGAZINE+ LIRE PLUS,negations
Nous ne lisons plus de romans.,IX-1-PL ROMAN+ LIRE PLUS,negations
Vous ne lisez jamais de poésie.,IX-2-PL POÉSIE LIRE JAMAIS,negations
Ils ne lisent pas de revues.,IX-3-PL REVUE+ LIRE PAS,negations
Je ne regarde pas la télévision.,IX-1 TÉLÉVISION REGARDER PAS,negations
Il ne regarde jamais les séries.,IX-3 SÉRIE+ REGARDER JAMAIS,negations
Elle ne regarde pas les documentaires.,IX-3 DOCUMENTAIRE+ REGARDER PAS,negations
Nous ne regardons plus les émissions.,IX-1-PL ÉMISSION+ REGARDER PLUS,negations
Vous ne regardez jamais les dessins animés.,IX-2-PL DESSIN ANIMÉ+ REGARDER JAMAIS,negations
Ils ne regardent pas les films d'action.,IX-3-PL FILM+ ACTION REGARDER PAS,negations
Je ne vais pas à l'école.,IX-1 ÉCOLE ALLER PAS,negations
Tu ne vas plus au collège.,IX-2 COLLÈGE ALLER PLUS,negations
Il ne va jamais au lycée.,IX-3 LYCÉE ALLER JAMAIS,negations
Elle ne va pas à l'université.,IX-3 UNIVERSITÉ ALLER PAS,negations
Nous ne allons plus à la bibliothèque.,IX-1-PL BIBLIOTHÈQUE ALLER PLUS,negations
Elle ne regarde pas la télévision.,IX-3 TÉLÉVISION REGARDER PAS,negations
On ne va plus au parc.,IX-1-PL PARC ALLER PLUS,negations
Elle ne regarde jamais les films.,IX-3 FILM REGARDER JAMAIS,negations
Nous ne faisons plus de vélo.,IX-1-PL VÉLO FAIRE PLUS,negations
On ne va plus à la plage.,IX-1-PL PLAGE ALLER PLUS,negations
Il ne travaille plus le soir.,IX-3 SOIR TRAVAILLER PLUS,negations
Elle ne regarde pas les séries.,IX-3 SÉRIE REGARDER PAS,negations
Nous ne faisons plus de ski.,IX-1-PL SKI FAIRE PLUS,negations
Vous ne lisez pas de revues.,IX-2-PL REVUE LIRE PAS,negations
On ne va plus au musée.,IX-1-PL MUSÉE ALLER PLUS,negations
Il ne travaille jamais la nuit.,IX-3 NUIT TRAVAILLER JAMAIS,negations
Nous ne faisons jamais de natation.,IX-1-PL NATATION FAIRE JAMAIS,negations
Vous ne lisez pas de bandes dessinées.,IX-2-PL BANDE DESSINÉE LIRE PAS,negations
On ne va plus au cinéma.,IX-1-PL CINÉMA ALLER PLUS,negations
Il ne travaille pas le matin.,IX-3 MATIN TRAVAILLER PAS,negations
Elle ne regarde jamais les documentaires.,IX-3 DOCUMENTAIRE REGARDER JAMAIS,negations
Nous ne faisons plus de course à pied.,IX-1-PL COURSE PIED FAIRE PLUS,negations
Vous ne lisez jamais de romans.,IX-2-PL ROMAN LIRE JAMAIS,negations
On ne va plus au zoo.,IX-1-PL ZOO ALLER PLUS,negations
Tu ne manges pas de riz.,IX-2 RIZ MANGER PAS,negations
Nous ne faisons jamais de randonnée.,IX-1-PL RANDONNÉE FAIRE JAMAIS,negations
Vous ne lisez pas de magazines.,IX-2-PL MAGAZINE LIRE PAS,negations
On ne va plus au stade.,IX-1-PL STADE ALLER PLUS,negations
Je ne bois pas de vin.,IX-1 VIN BOIRE PAS,negations
Tu ne manges jamais de chocolat.,IX-2 CHOCOLAT MANGER JAMAIS,negations
Il ne travaille plus le midi.,IX-3 MIDI TRAVAILLER PLUS,negations
Il ne lit jamais de livres.,IX-3 LIVRE LIRE JAMAIS,negations
Nous ne voyageons plus à l'étranger.,IX-1-PL ETRANGER VOYAGER PLUS,negations
Tu ne veux plus de ce gâteau.,IX-2 GATEAU VOULOIR PLUS,negations
Elle ne conduit plus sa voiture.,IX-3 VOITURE CONDUIRE PLUS,negations
Vous ne parlez pas français.,IX-2-PL FRANÇAIS PARLER PAS,negations
Ils ne regardent plus les séries.,IX-3-PL SERIE REGARDER PLUS,negations
Il ne lit pas de journaux.,IX-3 JOURNAL LIRE PAS,negations
Elle ne va plus à la plage.,IX-3 PLAGE ALLER PLUS,negations
Nous ne faisons jamais de vélo.,IX-1-PL VELO FAIRE JAMAIS,negations
Vous ne chantez pas.,IX-2-PL CHANTER PAS,negations
On ne va jamais au musée.,IX-1-PL MUSEE ALLER JAMAIS,negations
Tu ne veux plus de ce cadeau.,IX-2 CADEAU VOULOIR PLUS,negations
Elle ne conduit pas sa moto.,IX-3 MOTO CONDUIRE PAS,negations
Nous ne sortons pas le matin.,IX-1-PL MATIN SORTIR PAS,negations
Vous ne parlez pas anglais.,IX-2-PL ANGLAIS PARLER PAS,negations
Ils ne regardent pas les films.,IX-3-PL FILM REGARDER PAS,negations
Tu ne manges pas de fruits.,IX-2 FRUIT MANGER PAS,negations
Il ne lit pas de magazines.,IX-3 MAGAZINE LIRE PAS,negations
Elle ne va pas à l'école.,IX-3 ECOLE ALLER PAS,negations
Vous ne dansez pas.,IX-2-PL DANCER PAS,negations
On ne va pas au cinéma.,IX-1-PL CINEMA ALLER PAS,negations
Je ne comprends pas cette phrase.,IX-1 PHRASE COMPRENDRE PAS,negations
Tu ne veux plus de ce dessert.,IX-2 DESSERT VOULOIR PLUS,negations
Il ne travaille pas le soir.,IX-3 SOIR TRAVAILLER PAS,negations
Elle ne conduit pas sa voiture.,IX-3 VOITURE CONDUIRE PAS,negations
Nous ne sortons pas le soir.,IX-1-PL SOIR SORTIR PAS,negations
Vous ne parlez pas allemand.,IX-2-PL ALLEMAND PARLER PAS,negations
Ils ne regardent pas les séries.,IX-3-PL SERIE REGARDER PAS,negations
Tu ne manges pas de viande.,IX-2 VIANDE MANGER PAS,negations
Il ne lit pas de livres.,IX-3 LIVRE LIRE PAS,negations
Elle ne va pas au parc.,IX-3 PARC ALLER PAS,negations
Nous ne faisons plus de sport.,IX-1-PL SPORT FAIRE PLUS,negations
Vous ne prenez jamais le bus.,IX-2-PL BUS PRENDRE JAMAIS,negations
Vous ne regardez pas les films comiques.,IX-2-PL FILM COMIQUE REGARDER PAS,negations
Elle ne va pas au travail en voiture.,IX-3 TRAVAIL VOITURE ALLER PAS,negations
Vous ne prenez jamais le train.,IX-2-PL TRAIN PRENDRE JAMAIS,negations
Ils ne jouent pas à la console.,IX-3-PL CONSOLE JOUER PAS,negations
Tu ne bois plus d'eau.,IX-2 EAU BOIRE PLUS,negations
Elle ne va jamais à la montagne.,IX-3 MONTAGNE ALLER JAMAIS,negations
Nous ne mangeons plus de légumes.,IX-1-PL LEGUME MANGER PLUS,negations
Vous ne regardez pas les séries télévisées.,IX-2-PL SERIE TELEVISEE REGARDER PAS,negations
Elle ne va pas à l'école en bus.,IX-3 ECOLE BUS ALLER PAS,negations
Nous ne faisons plus de natation.,IX-1-PL NATATION FAIRE PLUS,negations
Vous ne prenez jamais l'avion.,IX-2-PL AVION PRENDRE JAMAIS,negations
Je ne vais jamais au musée.,IX-1 MUSEE ALLER JAMAIS,negations
Tu ne bois plus de lait.,IX-2 LAIT BOIRE PLUS,negations
Il ne travaille pas le lundi.,IX-3 LUNDI TRAVAILLER PAS,negations
Elle ne va jamais à la piscine.,IX-3 PISCINE ALLER JAMAIS,negations
Nous ne mangeons plus de viande.,IX-1-PL VIANDE MANGER PLUS,negations
Vous ne regardez pas les documentaires.,IX-2-PL DOCUMENTAIRE REGARDER PAS,negations
Ils ne jouent pas au basket.,IX-3-PL BASKET JOUER PAS,negations
Je ne bois jamais de vin.,IX-1 VIN BOIRE JAMAIS,negations
Tu ne manges plus de pizza.,IX-2 PIZZA MANGER PLUS,negations
Il ne lit pas de bandes dessinées.,IX-3 BANDE DESSINEE LIRE PAS,negations
Nous ne faisons plus de course.,IX-1-PL COURSE FAIRE PLUS,negations
Vous ne prenez jamais le métro.,IX-2-PL METRO PRENDRE JAMAIS,negations
Ils ne jouent pas au golf.,IX-3-PL GOLF JOUER PAS,negations
Nous ne visitons plus ce musée.,IX-1-PL MUSÉE VISITER PLUS,negations
Je ne bois plus d'eau.,IX-1 EAU BOIRE PLUS,negations
Il ne regarde pas les films.,IX-3 FILM+ REGARDER PAS,negations
Elle ne lit pas de journaux.,IX-3 JOURNAL+ LIRE PAS,negations
Nous ne visitons pas ce parc.,IX-1-PL PARC VISITER PAS,negations
Vous ne faites pas de musique.,IX-2-PL MUSIQUE FAIRE PAS,negations
Il ne regarde pas les séries.,IX-3 SÉRIE+ REGARDER PAS,negations
Nous ne visitons pas cette ville.,IX-1-PL VILLE VISITER PAS,negations
Vous ne faites pas de danse.,IX-2-PL DANSE FAIRE PAS,negations
Il ne regarde pas les documentaires.,IX-3 DOCUMENTAIRE+ REGARDER PAS,negations
Nous ne visitons pas ce pays.,IX-1-PL PAYS VISITER PAS,negations
Vous ne faites pas de peinture.,IX-2-PL PEINTURE FAIRE PAS,negations
Il ne regarde plus les émissions.,IX-3 ÉMISSION+ REGARDER PLUS,negations
Elle ne lit plus de romans.,IX-3 ROMAN+ LIRE PLUS,negations
Nous ne visitons plus ce quartier.,IX-1-PL QUARTIER VISITER PLUS,negations
Vous ne faites plus de théâtre.,IX-2-PL THÉÂTRE FAIRE PLUS,negations
Ils ne jouent plus au rugby.,IX-3-PL RUGBY JOUER PLUS,negations
Tu ne manges jamais de poisson.,IX-2 POISSON MANGER JAMAIS,negations
Il ne regarde jamais les dessins animés.,IX-3 DESSIN-ANIMÉ+ REGARDER JAMAIS,negations
Elle ne lit jamais de poèmes.,IX-3 POÈME+ LIRE JAMAIS,negations
Nous ne visitons jamais ce musée.,IX-1-PL MUSÉE VISITER JAMAIS,negations
Vous ne faites jamais de sculpture.,IX-2-PL SCULPTURE FAIRE JAMAIS,negations
Ils ne jouent jamais au baseball.,IX-3-PL BASEBALL JOUER JAMAIS,negations
Tu ne manges jamais de poulet.,IX-2 POULET MANGER JAMAIS,negations
Il ne regarde jamais les films d'horreur.,IX-3 FILM-HORREUR+ REGARDER JAMAIS,negations
Elle ne lit jamais de contes.,IX-3 CONTE+ LIRE JAMAIS,negations
Nous ne visitons jamais ce pays.,IX-1-PL PAYS VISITER JAMAIS,negations
Vous ne faites jamais de photo.,IX-2-PL PHOTO FAIRE JAMAIS,negations
Ils ne jouent jamais au hockey.,IX-3-PL HOCKEY JOUER JAMAIS,negations
Vous ne faites plus de vélo.,IX-2-PL VELO FAIRE PLUS,negations
Ils ne lisent pas de journaux.,IX-3-PL JOURNAL LIRE PAS,negations
Je ne vais plus au travail.,IX-1 TRAVAIL ALLER PLUS,negations
Elle ne boit plus d'eau.,IX-3 EAU BOIRE PLUS,negations
Ils ne font pas de natation.,IX-3-PL NATATION FAIRE PAS,negations
Je ne vais jamais à la plage.,IX-1 PLAGE ALLER JAMAIS,negations
Nous ne lisons pas de magazines.,IX-1-PL MAGAZINE LIRE PAS,negations
Vous ne jouez pas au tennis.,IX-2-PL TENNIS JOUER PAS,negations
Ils ne regardent pas de dessins animés.,IX-3-PL DESSIN-ANIME REGARDER PAS,negations
Je ne vais plus à l'école.,IX-1 ECOLE ALLER PLUS,negations
Tu ne manges pas de poisson.,IX-2 POISSON MANGER PAS,negations
Elle ne boit pas de jus.,IX-3 JUS BOIRE PAS,negations
Nous ne faisons plus de cuisine.,IX-1-PL CUISINE FAIRE PLUS,negations
Elle ne mange pas de pâtes.,IX-3 PASTE MANGER PAS,negations
Vous ne faites pas de gymnastique.,IX-2-PL GYMNASTIQUE FAIRE PAS,negations
Ils ne lisent pas de romans.,IX-3-PL ROMAN LIRE PAS,negations
Je ne vais plus au cinéma.,IX-1 CINEMA ALLER PLUS,negations
Elle ne boit pas de vin.,IX-3 VIN BOIRE PAS,negations
Tu ne travailles plus le week-end.,IX-2 WEEK-END TRAVAILLER PLUS,negations
Elle ne mange plus de bonbons.,IX-3 BONBON MANGER PLUS,negations
Nous ne regardons pas de films.,IX-1-PL FILM REGARDER PAS,negations
Vous ne faites jamais de vélo.,IX-2-PL VELO FAIRE JAMAIS,negations
Ils ne boivent plus de soda.,IX-3-PL SODA BOIRE PLUS,negations
Tu ne travailles jamais le matin.,IX-2 MATIN TRAVAILLER JAMAIS,negations
Nous ne regardons plus la télévision.,IX-1-PL TELEVISION REGARDER PLUS,negations
Je ne bois plus de café.,IX-1 CAFE BOIRE PLUS,negations
Tu ne vas jamais au parc.,IX-2 PARC ALLER JAMAIS,negations
Elle ne travaille plus dans ce bureau.,IX-3 CE BUREAU TRAVAILLER PLUS,negations
Nous ne voyageons jamais en avion.,IX-1-PL AVION VOYAGER JAMAIS,negations
Elle ne travaille pas le week-end.,IX-3 WEEK-END TRAVAILLER PAS,negations
Qui est là ?,QUI,questions
Qu'est-ce que tu fais ?,IX-2 FAIRE QUOI,questions
Où vas-tu ?,ALLER OÙ,questions
Quand est-ce que tu arrives ?,ARRIVER QUAND,questions
Comment ça va ?,ALLER COMMENT,questions
Pourquoi tu es triste ?,TRISTE POURQUOI,questions
Combien de frères et sœurs as-tu ?,FRÈRE SOEUR COMBIEN,questions
Qui a mangé le gâteau ?,MANGER GÂTEAU QUI,questions
Qu'est-ce que tu veux boire ?,BOIRE QUOI,questions
Où est ton sac ?,SAC OÙ,questions
Quand est-ce que tu pars en vacances ?,VACANCE PARTIR QUAND,questions
Comment tu es venu ici ?,VENIR COMMENT,questions
Pourquoi tu ne viens pas ?,VENIR POURQUOI NON,questions
Combien ça pèse ?,PESER COMBIEN,questions
Qui a gagné le match ?,GAGNER MATCH QUI,questions
Qu'est-ce que tu préfères ?,PRÉFÉRER QUOI,questions
Où est la clé ?,CLÉ OÙ,questions
Quand est-ce que tu te lèves ?,LEVER QUAND,questions
Comment tu t'es fait mal ?,FAIRE MAL COMMENT,questions
Pourquoi tu es en retard ?,RETARD POURQUOI,questions
Combien de temps ça prend ?,PRENDRE TEMPS COMBIEN,questions
Qui a appelé ?,APPELER QUI,questions
Qu'est-ce que tu as acheté ?,ACHETER QUOI,questions
Où est la plage ?,PLAGE OÙ,questions
Quand est-ce que tu rentres ?,RENTRE QUAND,questions
Comment tu as fait ça ?,FAIRE COMMENT,questions
Pourquoi tu es heureux ?,HEUREUX POURQUOI,questions
Combien de personnes sont là ?,PERSONNE COMBIEN,questions
Qui a ouvert la porte ?,OUVRIR PORTE QUI,questions
Qu'est-ce que tu as vu ?,VOIR QUOI,questions
Où est le chat ?,CHAT OÙ,questions
Quand est-ce que tu as fini ?,FINIR QUAND,questions
Comment tu as appris ça ?,APPRENDRE COMMENT,questions
Pourquoi tu es fatigué ?,FATIGUÉ POURQUOI,questions
Combien de livres as-tu ?,LIVRE COMBIEN,questions
Qui a fermé la fenêtre ?,FERMER FENÊTRE QUI,questions
Qu'est-ce que tu as entendu ?,ENTENDRE QUOI,questions
Où est le bureau ?,BUREAU OÙ,questions
Quand est-ce que tu as commencé ?,COMMENCER QUAND,questions
Comment tu as trouvé ça ?,TROUVER COMMENT,questions
Pourquoi tu es en colère ?,COLÈRE POURQUOI,questions
Combien de temps dure le film ?,DURER TEMPS COMBIEN,questions
Qui a éteint la lumière ?,ÉTEINDRE LUMIÈRE QUI,questions
Qu'est-ce que tu as mangé ?,MANGER QUOI,questions
Où est le parc ?,PARC OÙ,questions
Quand est-ce que tu as dormi ?,DORMIR QUAND,questions
Comment tu as fait ton travail ?,TRAVAIL FAIRE COMMENT,questions
Pourquoi tu es pressé ?,PRESSÉ POURQUOI,questions
Combien de fois tu as essayé ?,ESSAYER FOIS COMBIEN,questions
Comment tu te sens ?,IX-2 SENTIR COMMENT,questions
Qui est ton professeur ?,PROFESSEUR QUI,questions
Qu'est-ce que tu veux manger ?,IX-2 MANGER VOULOIR QUOI,questions
Où est mon sac ?,SAC POSS-1 OÙ,questions
Quand est-ce que tu pars ?,IX-2 PARTIR QUAND,questions
Comment tu vas à l'école ?,IX-2 ALLER ÉCOLE COMMENT,questions
Qui a mangé les cookies ?,COOKIE+ MANGER QUI,questions
Qu'est-ce que tu regardes ?,IX-2 REGARDER QUOI,questions
Où est la bibliothèque ?,BIBLIOTHÈQUE OÙ,questions
Comment tu t'appelles ?,IX-2 APPELER COMMENT,questions
Qui est ton ami ?,AMI QUI,questions
Qu'est-ce que tu bois ?,IX-2 BOIRE QUOI,questions
Où est le cinéma ?,CINÉMA OÙ,questions
Comment tu vas au travail ?,IX-2 ALLER TRAVAIL COMMENT,questions
Qu'est-ce que tu écoutes ?,IX-2 ÉCOUTER QUOI,questions
Où est le stade ?,STADE OÙ,questions
Quand est-ce que tu dines ?,IX-2 DINER QUAND,questions
Comment tu te débrouilles ?,IX-2 DÉBROUILLER COMMENT,questions
Qui est ton frère ?,FRÈRE QUI,questions
Qu'est-ce que tu achètes ?,IX-2 ACHETER QUOI,questions
Quand est-ce que tu te couches ?,IX-2 COUCHER QUAND,questions
Pourquoi tu es malade ?,IX-2 MALADE POURQUOI,questions
Comment tu vas à la plage ?,IX-2 ALLER PLAGE COMMENT,questions
Qui a fermé la porte ?,PORTE FERMER QUI,questions
Qu'est-ce que tu lis ?,IX-2 LIRE QUOI,questions
Où est le supermarché ?,SUPERMARCHÉ OÙ,questions
Quand est-ce que tu te réveilles ?,IX-2 RÉVEILLER QUAND,questions
Comment tu vas à l'hôpital ?,IX-2 ALLER HÔPITAL COMMENT,questions
Qui est ton père ?,PÈRE QUI,questions
Qu'est-ce que tu écris ?,IX-2 ÉCRIRE QUOI,questions
Où est le musée ?,MUSÉE OÙ,questions
Quand est-ce que tu te laves ?,IX-2 LAVER QUAND,questions
Comment tu vas à l'université ?,IX-2 ALLER UNIVERSITÉ COMMENT,questions
Qu'est-ce que tu fais ce soir ?,FAIRE IX-2 CE SOIR QUOI,questions
Où habites-tu ?,HABITER IX-2 OÙ,questions
Comment vas-tu ?,ALLER IX-2 COMMENT,questions
Quand est-ce que tu as fini tes devoirs ?,FINIR DEVOIR IX-2 QUAND,questions
Pourquoi tu ne viens pas à la fête ?,FÊTE VENIR IX-2 POURQUOI PAS,questions
Combien ça coûte ce livre ?,LIVRE COÛTER COMBIEN,questions
Où est-ce que tu as mis mes clés ?,CLÉ POSS-1 Mettre OÙ,questions
Quand est-ce que tu as commencé à travailler ?,TRAVAIL COMMENCER IX-2 QUAND,questions
Comment tu as appris la LSF ?,APPRENDRE LSF IX-2 COMMENT,questions
Pourquoi tu ne manges pas de viande ?,MANGER VIANDE IX-2 POURQUOI PAS,questions
Combien de temps il te faut pour aller au travail ?,TEMPS TRAVAIL ALLER IX-2 COMBIEN,questions
Où est-ce que tu as acheté ce pull ?,PULL ACHETER IX-2 OÙ,questions
Quand est-ce que tu as vu ce film ?,FILM VOIR IX-2 QUAND,questions
Comment tu as trouvé cette information ?,INFORMATION TROUVER IX-2 COMMENT,questions
Pourquoi tu ne viens pas avec nous ?,VENIR IX-1-PL AVEC IX-2 POURQUOI PAS,questions
Combien de personnes sont dans la salle ?,PERSONNE SALLE COMBIEN,questions
Où est-ce que tu as rencontré ton ami ?,AMI RENCONTRER IX-2 OÙ,questions
Quand est-ce que tu as commencé à apprendre l'anglais ?,ANGLAIS APPRENDRE COMMENCER IX-2 QUAND,questions
Comment tu as fait ce gâteau ?,GÂTEAU FAIRE IX-2 COMMENT,questions
Pourquoi tu ne bois pas de café ?,BOIRE CAFÉ IX-2 POURQUOI PAS,questions
Combien de temps il te faut pour faire tes devoirs ?,TEMPS DEVOIR FAIRE IX-2 COMBIEN,questions
Où est-ce que tu as trouvé ce livre ?,LIVRE TROUVER IX-2 OÙ,questions
Quand est-ce que tu as fini ton travail ?,TRAVAIL FINIR IX-2 QUAND,questions
Comment tu as fait pour venir ici ?,VENIR ICI FAIRE IX-2 COMMENT,questions
Pourquoi tu ne viens pas à la réunion ?,RÉUNION VENIR IX-2 POURQUOI PAS,questions
Combien ça coûte ce pull ?,PULL COÛTER COMBIEN,questions
Où est-ce que tu as mis ton sac ?,SAC POSS-2 Mettre OÙ,questions
Quand est-ce que tu as commencé à étudier ?,ÉTUDIER COMMENCER IX-2 QUAND,questions
Comment tu as appris cette nouvelle ?,NOUVELLE APPRENDRE IX-2 COMMENT,questions
Pourquoi tu ne manges pas de fruits ?,MANGER FRUIT IX-2 POURQUOI PAS,questions
Combien de temps il te faut pour aller à l'école ?,TEMPS ÉCOLE ALLER IX-2 COMBIEN,questions
Où est-ce que tu as acheté ce livre ?,LIVRE ACHETER IX-2 OÙ,questions
Qui a mangé mon gâteau ?,MANGER QUI,questions
Où est-ce que tu habites ?,HABITER OÙ,questions
Où est-ce que tu travailles ?,TRAVAILLER OÙ,questions
Qu'est-ce que tu manges ?,MANGER QUOI,questions
Où est-ce que tu vas ?,ALLER OÙ,questions
Pourquoi tu ris ?,RIRE POURQUOI,questions
Combien de fois tu as voyagé ?,VOYAGER COMBIEN,questions
Qui est ton voisin ?,VOISIN QUI,questions
Où est-ce que tu dors ?,DORMIR OÙ,questions
Quand est-ce que tu dors ?,DORMIR QUAND,questions
Combien de frères as-tu ?,FRÈRE COMBIEN,questions
Où est-ce que tu étudies ?,ÉTUDIER OÙ,questions
Quand est-ce que tu étudies ?,ÉTUDIER QUAND,questions
Comment tu étudies ?,ÉTUDIER COMMENT,questions
Pourquoi tu étudies ?,ÉTUDIER POURQUOI,questions
Combien de sœurs as-tu ?,SOEUR COMBIEN,questions
