fr,gloss,category
Elle ne peut pas venir.,IX-3 VENIR PAS POUVOIR,vie_quotidienne
Nous ne devons pas tricher.,IX-1-PL TRICHER PAS DEVOIR,vie_quotidienne
Vous ne pouvez pas fumer.,IX-2-PL FUMER PAS POUVOIR,vie_quotidienne
Ils ne doivent pas voler.,IX-3-PL VOLER PAS DEVOIR,vie_quotidienne
Je ne veux pas de lait.,IX-1 LAIT VOULOIR NON,vie_quotidienne
Je ne veux pas de pain.,IX-1 PAIN VOULOIR NON,vie_quotidienne
Elle a mal à la main.,IX-3 MAIN MAL-AVOIR,vie_quotidienne
Nous achetons des vêtements.,IX-1-PL VÊTEMENT+ ACHETER,vie_quotidienne
Tu as fini ton livre ?,IX-2 LIVRE FINIR QUESTION,vie_quotidienne
Vous prenez le métro pour aller au travail ?,IX-2-PL TRAVAIL ALLER MÉTRO PRENDRE,vie_quotidienne
On a acheté des légumes au marché.,MARCHÉ IX-1-PL LÉGUME+ ACHETER,vie_quotidienne
Vous avez fini vos études ?,IX-2-PL ÉTUDE+ FINIR,vie_quotidienne
Ils ont acheté des fleurs pour leur mère.,IX-3-PL FLEUR+ ACHETER MÈRE POSS-3-PL,vie_quotidienne
Nous avons une réunion importante.,IX-1-PL RÉUNION IMPORTANT AVOIR,vie_quotidienne
Ils ont acheté une maison.,IX-3-PL MAISON ACHETER,vie_quotidienne
Vous avez fini votre travail ?,IX-2-PL TRAVAIL FINIR,vie_quotidienne
Ils ont acheté des vêtements.,IX-3-PL VÊTEMENT+ ACHETER,vie_quotidienne
Je ne trouve pas mon portefeuille.,IX-1 PORTEFEUILLE TROUVER PAS,vie_quotidienne
Je vais au marché pour acheter des fruits.,IX-1 MARCHÉ FRUIT+ ACHETER,vie_quotidienne
Nous prenons le métro pour aller au travail.,IX-1-PL MÉTRO TRAVAIL ALLER,vie_quotidienne
Nous avons rendez-vous à l'hôpital.,IX-1-PL HÔPITAL RENDEZ-VOUS,vie_quotidienne
Elle a oublié son sac à main.,IX-3 SAC MAIN OUBLIER,vie_quotidienne
Ils ont gagné le match hier.,IX-3-PL HIER MATCH GAGNER,vie_quotidienne
Nous avons visité le musée ce matin.,IX-1-PL MUSÉE MATIN VISITER,vie_quotidienne
Ils ont acheté une nouvelle maison.,IX-3-PL MAISON NOUVEAU ACHETER,vie_quotidienne
Nous avons rendez-vous chez le médecin.,IX-1-PL MÉDECIN RENDEZ-VOUS,vie_quotidienne
Elle a oublié son téléphone.,IX-3 TÉLÉPHONE OUBLIER,vie_quotidienne
Ils ont gagné la compétition.,IX-3-PL COMPÉTITION GAGNER,vie_quotidienne
Nous avons visité le zoo ce week-end.,IX-1-PL ZOO WEEK-END VISITER,vie_quotidienne
Tu as acheté des légumes frais.,IX-2 LÉGUME+ FRIS ACHETER,vie_quotidienne
On mange des fruits tous les jours.,IX-1-PL FRUIT+ TOUS JOUR MANGER,vie_quotidienne
Tu as mal aux dents ?,IX-2 DENT MAL-AVOIR QUESTION,vie_quotidienne
Ils ne viennent jamais en retard.,IX-3-PL RETARD JAMAIS VENIR NON,vie_quotidienne
On a besoin d'un médecin.,IX-1-PL MÉDECIN BESOIN AVOIR,vie_quotidienne
Je vais à l'école en vélo.,IX-1 ÉCOLE VÉLO ALLER,vie_quotidienne
Tu as acheté des pommes au marché.,IX-2 MARCHÉ POMME+ ACHETER,vie_quotidienne
Ils travaillent dans un bureau.,IX-3-PL BUREAU TRAVAILLER,vie_quotidienne
Elle a rendez-vous chez le médecin demain.,IX-3 MÉDECIN RENDEZ-VOUS DEMAIN,vie_quotidienne
Tu as oublié ton parapluie ?,IX-2 PARAPLUIE OUBLIER QUESTION,vie_quotidienne
Elle a peur des chiens.,IX-3 CHIEN+ PEUR-AVOIR,vie_quotidienne
Je vais à l'école en métro.,IX-1 ÉCOLE MÉTRO ALLER,vie_quotidienne
Tu as acheté des pommes et des bananes ?,IX-2 POMME+ BANANE+ ACHETER QUESTION,vie_quotidienne
Mon frère travaille dans un hôpital.,POSS-1 FRÈRE HÔPITAL TRAVAILLER,vie_quotidienne
Nous allons au parc avec nos amis.,IX-1-PL PARC AMI+ AVEC ALLER,vie_quotidienne
Le président prononce un discours important.,PRÉSIDENT DISCOURS IMPORTANT PRONONCER,svo_simple
Les manifestants exigent des réformes.,MANIFESTANT+ RÉFORME+ EXIGER,svo_simple
La journaliste interroge le ministre.,JOURNALISTE MINISTRE INTERROGER,svo_simple
Les sénateurs débattent de la loi.,SÉNATEUR+ LOI DÉBATTRE,svo_simple
Le maire signe une nouvelle ordonnance.,MAIRE ORDONNANCE NOUVELLE SIGNER,svo_simple
Les citoyens votent pour le référendum.,CITOYEN+ RÉFÉRENDUM VOTER,svo_simple
L'avocat défend son client.,AVOCAT CLIENT DÉFENDRE,svo_simple
Les diplomates négocient un traité.,DIPLOMATE+ TRAITÉ NÉGOCIER,svo_simple
Le député propose une nouvelle loi.,DÉPUTÉ LOI NOUVELLE PROPOSER,svo_simple
Les électeurs choisissent leur représentant.,ÉLECTEUR+ REPRÉSENTANT CHOISIR,svo_simple
Le juge rend un verdict.,JUGE VERDICT RENDRE,svo_simple
Les syndicalistes organisent une grève.,SYNDICALISTE+ GRÈVE ORGANISER,svo_simple
Le professeur explique la démocratie.,PROFESSEUR DÉMOCRATIE EXPLIQUER,svo_simple
Les étudiants manifestent pour leurs droits.,ÉTUDIANT+ DROIT+ MANIFESTER,svo_simple
Le journaliste enquête sur le scandale.,JOURNALISTE SCANDALE ENQUÊTER,svo_simple
Les citoyens participent au débat.,CITOYEN+ DÉBAT PARTICIPER,svo_simple
Le ministre présente son plan.,MINISTRE PLAN PRÉSENTER,svo_simple
Les avocats plaident pour leur client.,AVOCAT+ CLIENT PLAIDER,svo_simple
Le maire annonce une nouvelle politique.,MAIRE POLITIQUE NOUVELLE ANNONCER,svo_simple
Les sénateurs votent la loi.,SÉNATEUR+ LOI VOTER,svo_simple
Le député intervient dans le débat.,DÉPUTÉ DÉBAT INTERVENIR,svo_simple
Les électeurs se rendent aux urnes.,ÉLECTEUR+ URNE+ SE RENDRE,svo_simple
Le juge examine les preuves.,JUGE PREUVE+ EXAMINER,svo_simple
Les syndicalistes négocient avec le patronat.,SYNDICALISTE+ PATRONAT NÉGOCIER,svo_simple
Le professeur discute de la constitution.,PROFESSEUR CONSTITUTION DISCUTER,svo_simple
Les étudiants participent à une manifestation.,ÉTUDIANT+ MANIFESTATION PARTICIPER,svo_simple
Le journaliste interroge le témoin.,JOURNALISTE TEMOIN INTERROGER,svo_simple
Les citoyens expriment leur opinion.,CITOYEN+ OPINION EXPRIMER,svo_simple
Le ministre défend son projet.,MINISTRE PROJET DÉFENDRE,svo_simple
Les avocats étudient le dossier.,AVOCAT+ DOSSIER ÉTUDIER,svo_simple
Le maire rencontre les habitants.,MAIRE HABITANT+ RENCONTRER,svo_simple
Les sénateurs adoptent la résolution.,SÉNATEUR+ RÉSOLUTION ADOPTER,svo_simple
Le député propose une amendement.,DÉPUTÉ AMENDEMENT PROPOSER,svo_simple
Les électeurs choisissent leur candidat.,ÉLECTEUR+ CANDIDAT CHOISIR,svo_simple
Le juge prononce la sentence.,JUGE SENTENCE PRONONCER,svo_simple
Les syndicalistes organisent une réunion.,SYNDICALISTE+ RÉUNION ORGANISER,svo_simple
Le professeur explique la séparation des pouvoirs.,PROFESSEUR SÉPARATION POUVOIR+ EXPLIQUER,svo_simple
Les étudiants manifestent contre la réforme.,ÉTUDIANT+ RÉFORME MANIFESTER,svo_simple
Le journaliste enquête sur le crime.,JOURNALISTE CRIME ENQUÊTER,svo_simple
Les citoyens participent à la consultation.,CITOYEN+ CONSULTATION PARTICIPER,svo_simple
Le ministre présente son rapport.,MINISTRE RAPPORT PRÉSENTER,svo_simple
Les avocats plaident pour la justice.,AVOCAT+ JUSTICE PLAIDER,svo_simple
Le maire annonce une nouvelle mesure.,MAIRE MESURE NOUVELLE ANNONCER,svo_simple
Les sénateurs votent pour la loi.,SÉNATEUR+ LOI VOTER,svo_simple
Le député intervient dans le débat public.,DÉPUTÉ DÉBAT PUBLIC INTERVENIR,svo_simple
Les électeurs se rendent au bureau de vote.,ÉLECTEUR+ BUREAU VOTE SE RENDRE,svo_simple
Le juge examine les témoignages.,JUGE TÉMOIGNAGE+ EXAMINER,svo_simple
Tu prends le bus.,IX-2 BUS PRENDRE,svo_simple
Il répare un vélo.,IX-3 VÉLO RÉPARER,svo_simple
Elle achète un train.,IX-3 TRAIN ACHETER,svo_simple
Vous utilisez un métro.,IX-2-PL MÉTRO UTILISER,svo_simple
Ils fabriquent un bateau.,IX-3-PL BATEAU FABRIQUER,svo_simple
Je gare ma moto.,IX-1 POSS-1 MOTO GARER,svo_simple
Tu laves ton scooter.,IX-2 POSS-2 SCOOTER LAVER,svo_simple
Il nettoie son camion.,IX-3 POSS-3 CAMION NETTOYER,svo_simple
Elle range ses rollers.,IX-3 POSS-3 ROLLER+ RANGER,svo_simple
Nous réparons notre voiture.,IX-1-PL POSS-1-PL VOITURE RÉPARER,svo_simple
Vous utilisez vos vélos.,IX-2-PL POSS-2-PL VÉLO+ UTILISER,svo_simple
Ils conduisent leurs motos.,IX-3-PL POSS-3-PL MOTO+ CONDUIRE,svo_simple
Tu conduis une voiture.,IX-2 VOITURE CONDUIRE,svo_simple
Il achète un vélo.,IX-3 VÉLO ACHETER,svo_simple
Elle utilise un scooter.,IX-3 SCOOTER UTILISER,svo_simple
Ils réparent un bateau.,IX-3-PL BATEAU RÉPARER,svo_simple
Le pianiste joue une sonate.,PIANISTE SONATE JOUER,svo_simple
Nous écoutons un concert.,IX-1-PL CONCERT ÉCOUTER,svo_simple
Tu peins une toile.,IX-2 TOILE PEINDRE,svo_simple
Il compose une symphonie.,IX-3 SYMPHONIE COMPOSER,svo_simple
Je collectionne les disques vinyles.,IX-1 DISQUE+ VINYLE COLLECTIONNER,svo_simple
Vous admirez la sculpture.,IX-2-PL SCULPTURE ADMIRER,svo_simple
Elle chante une aria.,IX-3 ARIA CHANTER,svo_simple
Tu joues du violon.,IX-2 VIOLON JOUER,svo_simple
Il admire le tableau.,IX-3 TABLEAU ADMIRER,svo_simple
Je collectionne les partitions.,IX-1 PARTITION+ COLLECTIONNER,svo_simple
Vous écoutez de l'opéra.,IX-2-PL OPÉRA ÉCOUTER,svo_simple
Elle dessine un portrait.,IX-3 PORTRAIT DESSINER,svo_simple
Nous composons une chanson.,IX-1-PL CHANSON COMPOSER,svo_simple
Tu peins une nature morte.,IX-2 NATURE+ MORTE PEINDRE,svo_simple
Je visite l'exposition.,IX-1 EXPOSITION VISITER,svo_simple
Vous collectionnez les œuvres d'art.,IX-2-PL ŒUVRE+ D'ART COLLECTIONNER,svo_simple
Elle admire le chef-d'œuvre.,IX-3 CHEF-D'ŒUVRE ADMIRER,svo_simple
Nous écoutons un quatuor.,IX-1-PL QUATUOR ÉCOUTER,svo_simple
Tu dessines un croquis.,IX-2 CROQUIS DESSINER,svo_simple
Il compose un opéra.,IX-3 OPÉRA COMPOSER,svo_simple
Je joue du piano.,IX-1 PIANO JOUER,svo_simple
Vous peignez une aquarelle.,IX-2-PL AQUARELLE PEINDRE,svo_simple
Elle visite le conservatoire.,IX-3 CONSERVATOIRE VISITER,svo_simple
Nous admirons la fresque.,IX-1-PL FRESQUE ADMIRER,svo_simple
Tu collectionnes les instruments.,IX-2 INSTRUMENT+ COLLECTIONNER,svo_simple
Il chante une mélodie.,IX-3 MÉLODIE CHANTER,svo_simple
Je dessine un paysage urbain.,IX-1 PAYSAGE URBAIN DESSINER,svo_simple
Vous jouez du saxophone.,IX-2-PL SAXOPHONE JOUER,svo_simple
Elle compose une ballade.,IX-3 BALLADE COMPOSER,svo_simple
Nous admirons le vitrail.,IX-1-PL VITRAIL ADMIRER,svo_simple
Tu écoutes un concerto.,IX-2 CONCERTO ÉCOUTER,svo_simple
Il peint une fresque.,IX-3 FRESQUE PEINDRE,svo_simple
Je visite l'atelier.,IX-1 ATELIER VISITER,svo_simple
Vous collectionnez les sculptures.,IX-2-PL SCULPTURE+ COLLECTIONNER,svo_simple
Elle joue du violoncelle.,IX-3 VIOLONCELLE JOUER,svo_simple
Nous admirons le tableau.,IX-1-PL TABLEAU ADMIRER,svo_simple
Vous écoutez un opéra.,IX-2-PL OPÉRA ÉCOUTER,svo_simple
Elle admire la sculpture.,IX-3 SCULPTURE ADMIRER,svo_simple
Tu écris sur ton cahier.,IX-2 CAHIER ÉCRIRE,svo_simple
Il joue avec son ballon.,IX-3 BALLON JOUER,svo_simple
Nous chantons une chanson.,IX-1-PL CHANSON CHANTER,svo_simple
Vous lisez un conte.,IX-2-PL CONTE LIRE,svo_simple
Ils construisent une cabane.,IX-3-PL CABANA CONSTRUIRE,svo_simple
Tu regardes la télévision.,IX-2 TÉLÉVISION REGARDER,svo_simple
Nous faisons des maths.,IX-1-PL MATHS FAIRE,svo_simple
Vous écoutez le professeur.,IX-2-PL PROFESSEUR ÉCOUTER,svo_simple
Ils dessinent des étoiles.,IX-3-PL ÉTOILE+ DESSINER,svo_simple
Je bois du lait.,IX-1 LAIT BOIRE,svo_simple
Ils mangent des sandwiches.,IX-3-PL SANDWICH+ MANGER,svo_simple
Je joue avec mes amis.,IX-1 AMI+ JOUER,svo_simple
Tu cours dans la cour.,IX-2 COUR COURIR,svo_simple
Elle saute à la corde.,IX-3 CORDE SAUTER,svo_simple
Nous dansons en musique.,IX-1-PL MUSIQUE DANCER,svo_simple
Vous chantez en chœur.,IX-2-PL CHŒUR CHANTER,svo_simple
Ils jouent au ballon.,IX-3-PL BALLON JOUER,svo_simple
Je range mes crayons.,IX-1 CRAYON+ RANGER,svo_simple
Tu dessines un chat.,IX-2 CHAT DESSINER,svo_simple
Nous lisons une histoire.,IX-1-PL HISTOIRE LIRE,svo_simple
Vous dessinez un soleil.,IX-2-PL SOLEIL DESSINER,svo_simple
Ils construisent un château.,IX-3-PL CHÂTEAU CONSTRUIRE,svo_simple
Tu bois du chocolat chaud.,IX-2 CHOCOLAT CHAUD BOIRE,svo_simple
Nous mangeons des gâteaux.,IX-1-PL GÂTEAU+ MANGER,svo_simple
Ils mangent des bonbons.,IX-3-PL BONBON+ MANGER,svo_simple
Je joue aux billes.,IX-1 BILLE+ JOUER,svo_simple
Tu sautes à la corde.,IX-2 CORDE SAUTER,svo_simple
Elle danse en musique.,IX-3 MUSIQUE DANCER,svo_simple
Nous chantons une comptine.,IX-1-PL COMPTINE CHANTER,svo_simple
Vous dessinez un arc-en-ciel.,IX-2-PL ARC-EN-CIEL DESSINER,svo_simple
Je mange une fraise.,IX-1 FRAISE MANGER,svo_simple
Tu bois du jus d'orange.,IX-2 JUS ORANGE BOIRE,svo_simple
Elle mange une cerise.,IX-3 CERISE MANGER,svo_simple
Nous mangeons des biscuits.,IX-1-PL BISCUIT+ MANGER,svo_simple
Vous buvez du café.,IX-2-PL CAFÉ BOIRE,svo_simple
Ils mangent des cookies.,IX-3-PL COOKIE+ MANGER,svo_simple
Le chat attrape la souris.,CHAT SOURIS ATTRAPER,svo_simple
L'oiseau chante dans l'arbre.,OISEAU ARBRE CHANTER,svo_simple
Le peintre crée une toile magnifique.,PEINTRE TOILE CRÉER MAGNIFIQUE,svo_simple
Le musicien joue du piano.,MUSICIEN PIANO JOUER,svo_simple
L'enfant dessine un château.,ENFANT CHÂTEAU DESSINER,svo_simple
Le boulanger prépare des croissants.,BOULANGER CROISSANT PRÉPARER,svo_simple
La danseuse exécute un pas de deux.,DANSEUSE PAS-DE-DEUX EXÉCUTER,svo_simple
Le jardinier arrose les fleurs.,JARDINIER FLEUR ARROSER,svo_simple
Le pompier éteint l'incendie.,POMPIER INCENDIE ÉTEINDRE,svo_simple
Le professeur explique la leçon.,PROFESSEUR LEÇON EXPLIQUER,svo_simple
L'astronome observe les étoiles.,ASTRONOME ÉTOILE OBSERVER,svo_simple
Le chef cuisinier prépare un festin.,CHEF CUISINIER FESTIN PRÉPARER,svo_simple
La couturière coud une robe.,COUTURIÈRE ROBE COUDRE,svo_simple
Le sculpteur taille la pierre.,SCULPTEUR PIERRE TAILLER,svo_simple
Le photographe prend des photos.,PHOTOGRAPHE PHOTO PRENDRE,svo_simple
L'écrivain rédige un roman.,ÉCRIVAIN ROMAN RÉDIGER,svo_simple
Le vétérinaire soigne le chien.,VÉTÉRINAIRE CHIEN SOIGNER,svo_simple
Le menuisier fabrique une table.,MENUISIER TABLE FABRIQUER,svo_simple
La bibliothécaire range les livres.,BIBLIOTHÉCAIRE LIVRE RANGER,svo_simple
Le coiffeur coupe les cheveux.,COIFFEUR CHEVEUX COUPER,svo_simple
Le boulanger fait du pain.,BOULANGER PAIN FAIRE,svo_simple
Le médecin examine le patient.,MÉDECIN PATIENT EXAMINER,svo_simple
L'architecte dessine des plans.,ARCHITECTE PLAN DESSINER,svo_simple
Le boulanger vend du pain.,BOULANGER PAIN VENDRE,svo_simple
Le boulanger pétrit la pâte.,BOULANGER PÂTE PÉTRIR,svo_simple
Le boulanger enfourne les baguettes.,BOULANGER BAGUETTE ENFOURNER,svo_simple
Le boulanger sort les pains du four.,BOULANGER PAIN FOUR SORTIR,svo_simple
Le boulanger emballe les croissants.,BOULANGER CROISSANT EMBALLER,svo_simple
Le boulanger range les pains.,BOULANGER PAIN RANGER,svo_simple
Le boulanger nettoie son atelier.,BOULANGER ATELIER NETTOYER,svo_simple
Le boulanger achète de la farine.,BOULANGER FARINE ACHETER,svo_simple
Le boulanger pèse la farine.,BOULANGER FARINE PESER,svo_simple
Le boulanger mélange la farine et l'eau.,BOULANGER FARINE EAU MÉLANGER,svo_simple
Le boulanger ajoute du sel.,BOULANGER SEL AJOUTER,svo_simple
Le boulanger laisse reposer la pâte.,BOULANGER PÂTE REPOSER,svo_simple
Le boulanger divise la pâte.,BOULANGER PÂTE DIVISER,svo_simple
Le boulanger façonne les baguettes.,BOULANGER BAGUETTE FAÇONNER,svo_simple
Le boulanger surveille la cuisson.,BOULANGER CUISSON SURVEILLER,svo_simple
Le boulanger sort les baguettes du four.,BOULANGER BAGUETTE FOUR SORTIR,svo_simple
Le boulanger laisse refroidir les baguettes.,BOULANGER BAGUETTE REFROIDIR,svo_simple
Le boulanger emballe les baguettes.,BOULANGER BAGUETTE EMBALLER,svo_simple
Le boulanger range les baguettes.,BOULANGER BAGUETTE RANGER,svo_simple
Le boulanger nettoie son four.,BOULANGER FOUR NETTOYER,svo_simple
Le boulanger achète du levain.,BOULANGER LEVAIN ACHETER,svo_simple
Le boulanger pèse le levain.,BOULANGER LEVAIN PESER,svo_simple
Le boulanger mélange le levain et la farine.,BOULANGER LEVAIN FARINE MÉLANGER,svo_simple
Je plante des fleurs.,IX-1 FLEUR+ PLANTER,svo_simple
Tu arroses les plantes.,IX-2 PLANTE+ ARROSER,svo_simple
Elle cueille des roses.,IX-3 ROSE+ CUEILLIR,svo_simple
Nous aimons le jardinage.,IX-1-PL JARDINAGE AIMER,svo_simple
Vous taillez les haies.,IX-2-PL HAIE+ TAILLER,svo_simple
Ils désherbent le potager.,IX-3-PL POTAGER DÉSHERBER,svo_simple
Je préfère les tulipes.,IX-1 TULIPE+ PRÉFÉRER,svo_simple
Tu détestes les mauvaises herbes.,IX-2 MAUVAISE-HERBE+ DÉTESTER,svo_simple
Elle adore les marguerites.,IX-3 MARGUERITE+ ADORER,svo_simple
Nous cultivons des tomates.,IX-1-PL TOMATE+ CULTIVER,svo_simple
Vous récoltez des légumes.,IX-2-PL LÉGUME+ RÉCOLTER,svo_simple
Ils adorent les fraises.,IX-3-PL FRAISE+ ADORER,svo_simple
Je trouve les pivoines magnifiques.,IX-1 PIVOINE+ MAGNIFIQUE TROUVER,svo_simple
Tu penses que les tournesols sont impressionnants.,IX-2 TOURNESOL IMPRESSIONNANT PENSER,svo_simple
Elle considère les lys comme élégants.,IX-3 LYS ÉLÉGANT CONSIDÉRER,svo_simple
Nous aimons les œillets.,IX-1-PL ŒILLET+ AIMER,svo_simple
Vous trouvez les dahlias colorés.,IX-2-PL DAHLIA+ COLORÉ TROUVER,svo_simple
Ils préfèrent les jonquilles.,IX-3-PL JONQUILLE+ PRÉFÉRER,svo_simple
Je déteste les pucerons.,IX-1 PUCE+ DÉTESTER,svo_simple
Tu crains les limaces.,IX-2 LIMACE CRAINDRE,svo_simple
Elle évite les escargots.,IX-3 ESCARGOT ÉVITER,svo_simple
Nous utilisons des engrais.,IX-1-PL ENGRAIS UTILISER,svo_simple
Vous aimez les outils de jardinage.,IX-2-PL OUTIL+ JARDINAGE AIMER,svo_simple
Ils préfèrent les arrosoirs.,IX-3-PL ARROSOIR+ PRÉFÉRER,svo_simple
Je trouve les bêches utiles.,IX-1 BÊCHE UTILE TROUVER,svo_simple
Tu utilises des gants.,IX-2 GANT+ UTILISER,svo_simple
Elle porte des bottes.,IX-3 BOTTE+ PORTER,svo_simple
Nous aimons les sécateurs.,IX-1-PL SÉCATEUR+ AIMER,svo_simple
Vous préférez les râteaux.,IX-2-PL RATEAU+ PRÉFÉRER,svo_simple
Ils utilisent des fourches.,IX-3-PL FOURCHE+ UTILISER,svo_simple
Je trouve les pelles pratiques.,IX-1 PELLE PRATIQUE TROUVER,svo_simple
Tu utilises des transplanteurs.,IX-2 TRANSPLANTEUR+ UTILISER,svo_simple
Elle aime les pots de fleurs.,IX-3 POT+ FLEUR+ AIMER,svo_simple
Nous préférons les jardinières.,IX-1-PL JARDINIÈRE+ PRÉFÉRER,svo_simple
Vous utilisez des brouettes.,IX-2-PL BROUETTE+ UTILISER,svo_simple
Ils adorent les treillis.,IX-3-PL TREILLIS+ ADORER,svo_simple
Je trouve les tuteurs utiles.,IX-1 TUTEUR+ UTILE TROUVER,svo_simple
Tu utilises des paillages.,IX-2 PAILLAGE+ UTILISER,svo_simple
Elle aime les paillassons.,IX-3 PAILLASON+ AIMER,svo_simple
Nous préférons les arrosages automatiques.,IX-1-PL ARROSAGE+ AUTOMATIQUE+ PRÉFÉRER,svo_simple
Vous utilisez des systèmes d'irrigation.,IX-2-PL SYSTÈME+ IRRIGATION+ UTILISER,svo_simple
Ils adorent les plantes grimpantes.,IX-3-PL PLANTE+ GRIMPANT+ ADORER,svo_simple
Je trouve les plantes succulentes intéressantes.,IX-1 PLANTE+ SUCCULENT+ INTÉRESSANT TROUVER,svo_simple
Tu préfères les plantes aromatiques.,IX-2 PLANTE+ AROMATIQUE+ PRÉFÉRER,svo_simple
Elle aime les plantes médicinales.,IX-3 PLANTE+ MÉDICINAL+ AIMER,svo_simple
Nous cultivons des plantes vivaces.,IX-1-PL PLANTE+ VIVACE+ CULTIVER,svo_simple
Vous préférez les plantes annuelles.,IX-2-PL PLANTE+ ANNUEL+ PRÉFÉRER,svo_simple
Ils adorent les plantes tropicales.,IX-3-PL PLANTE+ TROPICAL+ ADORER,svo_simple
Je répare une chaise.,IX-1 CHAISE RÉPARER,svo_simple
Tu utilises un marteau.,IX-2 MARTEAU UTILISER,svo_simple
Il perce un mur.,IX-3 MUR PERCER,svo_simple
Elle colle du papier peint.,IX-3 PAPIER PEINT COLLER,svo_simple
Nous peignons une porte.,IX-1-PL PORTE PEINDRE,svo_simple
Vous sciez une planche.,IX-2-PL PLANCHE SCIER,svo_simple
Ils vissent une étagère.,IX-3-PL ÉTAGÈRE VISSER,svo_simple
Je ponce du bois.,IX-1 BOIS PONCER,svo_simple
Tu vis un meuble.,IX-2 MEUBLE VISER,svo_simple
Elle perce un trou.,IX-3 TROU PERCER,svo_simple
Nous collons du papier.,IX-1-PL PAPIER COLLER,svo_simple
Vous peignez un mur.,IX-2-PL MUR PEINDRE,svo_simple
Ils scient une planche.,IX-3-PL PLANCHE SCIER,svo_simple
Je perce une étagère.,IX-1 ÉTAGÈRE PERCER,svo_simple
Tu ponces du bois.,IX-2 BOIS PONCER,svo_simple
Elle visse un meuble.,IX-3 MEUBLE VISSER,svo_simple
Nous collons du papier peint.,IX-1-PL PAPIER PEINT COLLER,svo_simple
Vous percez un trou.,IX-2-PL TROU PERCER,svo_simple
Ils peignent une porte.,IX-3-PL PORTE PEINDRE,svo_simple
Je scie une planche.,IX-1 PLANCHE SCIER,svo_simple
Tu vis une étagère.,IX-2 ÉTAGÈRE VISSER,svo_simple
Elle ponce du bois.,IX-3 BOIS PONCER,svo_simple
Nous percez un mur.,IX-1-PL MUR PERCER,svo_simple
Vous collez du papier.,IX-2-PL PAPIER COLLER,svo_simple
Ils peignent un meuble.,IX-3-PL MEUBLE PEINDRE,svo_simple
Je visse une planche.,IX-1 PLANCHE VISSER,svo_simple
Tu perces un trou.,IX-2 TROU PERCER,svo_simple
Elle scie une étagère.,IX-3 ÉTAGÈRE SCIER,svo_simple
Nous ponçons du bois.,IX-1-PL BOIS PONCER,svo_simple
Vous percez une porte.,IX-2-PL PORTE PERCER,svo_simple
Ils collent du papier peint.,IX-3-PL PAPIER PEINT COLLER,svo_simple
Je perce un meuble.,IX-1 MEUBLE PERCER,svo_simple
Tu ponces une planche.,IX-2 PLANCHE PONCER,svo_simple
Elle visse un mur.,IX-3 MUR VISSER,svo_simple
Nous scions du bois.,IX-1-PL BOIS SCIER,svo_simple
Vous percez une étagère.,IX-2-PL ÉTAGÈRE PERCER,svo_simple
Ils peignent un trou.,IX-3-PL TROU PEINDRE,svo_simple
Je colle une porte.,IX-1 PORTE COLLER,svo_simple
Elle perce une planche.,IX-3 PLANCHE PERCER,svo_simple
Nous peignons du bois.,IX-1-PL BOIS PEINDRE,svo_simple
Vous collez une étagère.,IX-2-PL ÉTAGÈRE COLLER,svo_simple
Ils poncent un mur.,IX-3-PL MUR PONCER,svo_simple
Je scie un trou.,IX-1 TROU SCIER,svo_simple
Tu perces une porte.,IX-2 PORTE PERCER,svo_simple
Elle visse une planche.,IX-3 PLANCHE VISSER,svo_simple
Nous collons un meuble.,IX-1-PL MEUBLE COLLER,svo_simple
Vous percez du bois.,IX-2-PL BOIS PERCER,svo_simple
Ils peignent une étagère.,IX-3-PL ÉTAGÈRE PEINDRE,svo_simple
Je ponce un mur.,IX-1 MUR PONCER,svo_simple
Tu vis une porte.,IX-2 PORTE VISSER,svo_simple
Elle scie un trou.,IX-3 TROU SCIER,svo_simple
Elle feuillette un magazine.,IX-3 MAGAZINE FEUILLETER,svo_simple
Nous achetons des livres.,IX-1-PL LIVRE+ ACHETER,svo_simple
Vous lisez une bande dessinée.,IX-2-PL BANDE DESSINÉE LIRE,svo_simple
Ils étudient un poème.,IX-3-PL POÈME ÉTUDIER,svo_simple
Je feuillette un journal.,IX-1 JOURNAL FEUILLETER,svo_simple
Tu aimes les histoires.,IX-2 HISTOIRE+ AIMER,svo_simple
Elle collectionne des livres anciens.,IX-3 LIVRE ANCIEN+ COLLECTIONNER,svo_simple
Nous lisons un conte.,IX-1-PL CONTE LIRE,svo_simple
Vous écrivez un article.,IX-2-PL ARTICLE ÉCRIRE,svo_simple
Ils adorent les romans policiers.,IX-3-PL ROMAN POLICIER+ ADORER,svo_simple
Je découvre un nouveau livre.,IX-1 LIVRE NOUVEAU DÉCOUVRIR,svo_simple
Tu achètes un dictionnaire.,IX-2 DICTIONNAIRE ACHETER,svo_simple
Elle lit une nouvelle.,IX-3 NOUVELLE LIRE,svo_simple
Nous collectionnons des livres de poche.,IX-1-PL LIVRE POCHE+ COLLECTIONNER,svo_simple
Vous lisez un essai.,IX-2-PL ESSAI LIRE,svo_simple
Ils adorent les bandes dessinées.,IX-3-PL BANDE DESSINÉE+ ADORER,svo_simple
Je feuillette un catalogue.,IX-1 CATALOGUE FEUILLETER,svo_simple
Tu écris une poésie.,IX-2 POÉSIE ÉCRIRE,svo_simple
Elle lit un roman d'amour.,IX-3 ROMAN AMOUR LIRE,svo_simple
