fr,gloss,category
Les schémas régionaux de développement des formations professionnelles sont trop souvent élaborés sans concertation avec les branches.,"SCHÉMA RÉGIONAL DÉVELOPPEMENT FORMATION PROFESSIONNEL ÉLABORER, BRANCHE+ CONCERTATION AVEC PAS TROP SOUVENT",education_jeunesse
Votre refus d'augmenter les dotations horaires globales des lycées aggrave les inégalités entre filières générales et professionnelles.,"IX-2-PL DOTATION HORAIRE GLOBAL LYCÉE AUGMENTER REFUSER, FILIÈRE GÉNÉRAL PROFESSIONNEL ENTRE INÉGALITÉ AGGRAVER",education_jeunesse
La décentralisation des transports scolaires a conduit à une augmentation de 40% des coûts pour les familles en zone périurbaine.,"TRANSPORT SCOLAIRE DÉCENTRALISER, COÛT FAMILLE+ ZONE PÉRIURBAIN 40% AUGMENTER CONDUIRE",education_jeunesse
Nous proposons de créer des pôles territoriaux éducatifs pour mutualiser les moyens entre communes et intercommunalités.,"IX-1-PL PROPOSER PÔLE TERRITORIAL ÉDUCATIF CRÉER, MOYEN+ COMMUNE INTERCOMMUNALITÉ ENTRE MUTUALISER",education_jeunesse
Votre réforme des rythmes scolaires a été imposée sans tenir compte des réalités locales et des contraintes des parents.,"IX-2-PL RÉFORME RYTHME SCOLAIRE IMPOSER, RÉALITÉ LOCAL PARENT+ CONTRAINTE PRendre-COMPTE PAS",education_jeunesse
Les universités de proximité en zone rurale doivent bénéficier d'un fonds spécifique pour maintenir leur offre de formation.,"UNIVERSITÉ PROXIMITÉ ZONE RURAL FONDS SPÉCIFIQUE BÉNÉFICIER DEVOIR, FORMATION OFFRE MAINTENANT",education_jeunesse
Vous avez gelé les crédits alloués aux greta alors que la formation continue est cruciale pour la reconversion professionnelle.,"IX-2-PL CRÉDIT GRETA GELER, FORMATION CONTINUE RECONVERSION PROFESSIONNEL CRUCIAL PENDANT",education_jeunesse
La sectorisation scolaire renforcée que vous proposez va accentuer la ségrégation sociale entre établissements.,"IX-2-PL PROPOSER SECTORISATION SCOLAIRE RENFORCER, SÉGRÉGATION SOCIAL ÉTABLISSEMENT+ ENTRE ACCENTUER",education_jeunesse
"Les collectivités territoriales assument 60% des dépenses de fonctionnement des collèges, mais n'ont aucune marge de manœuvre pédagogique.","COLLECTIVITÉ TERRITORIAL DÉPENSE FONCTIONNEMENT COLLÈGE+ 60% ASSUMER, MARGE MANŒUVRE PÉDAGOGIQUE AUCUN AVOIR",education_jeunesse
Votre projet de supprimer les classes préparatoires aux grandes écoles en province est une attaque contre l'égalité républicaine.,"IX-2-PL PROJET CLASSE PRÉPARATOIRE GRANDE ÉCOLE PROVINCE SUPPRIMER, ÉGALITÉ RÉPUBLICAIN ATTAQUE",education_jeunesse
La décentralisation des aides aux cantines scolaires a créé des inégalités d'accès à une alimentation de qualité entre départements.,"AIDE CANTINE SCOLAIRE DÉCENTRALISER, ACCÈS ALIMENTATION QUALITÉ DÉPARTEMENT+ ENTRE INÉGALITÉ CRÉER",education_jeunesse
Nous demandons que les schémas régionaux d'orientation des formations soient co-construits avec les rectorats et les branches professionnelles.,"IX-1-PL DEMANDER SCHÉMA RÉGIONAL ORIENTATION FORMATION CO-CONSTRUIRE, RECTORAT BRANCHE PROFESSIONNEL AVEC",education_jeunesse
Votre refus d'abonder le fonds de solidarité pour les communes rurales condamne des milliers d'élèves à des trajets scolaires épuisants.,"IX-2-PL FONDS SOLIDARITÉ COMMUNE RURAL ABONDER REFUSER, ÉLÈVE+ MILLIER TRAJET SCOLAIRE ÉPUISANT CONDAMNER",education_jeunesse
La contractualisation des relations entre l'État et les universités doit garantir l'autonomie sans sacrifier l'équité territoriale.,"RELATION ÉTAT-UNIVERSITÉ CONTRAT, AUTONOMIE GARANTIR DEVOIR, ÉQUITÉ TERRITORIAL SACRIFIER INTERDIT",education_jeunesse
Vous avez réduit de 30% les subventions aux associations complémentaires de l'école alors qu'elles jouent un rôle clé dans la lutte contre le décrochage.,"IX-2-PL SUBVENTION ASSOCIATION COMPLÉMENTAIRE ÉCOLE 30% RÉDUIRE, RÔLE CLÉ DÉCROCHAGE LUTTE PENDANT",education_jeunesse
Les disparités entre académies dans l'attribution des heures supplémentaires enseignantes atteignent des niveaux scandaleux.,ACADÉMIE+ ENTRE HEURE SUPPLÉMENTAIRE ENSEIGNANT ATTRIBUTION DISPARITÉ NIVEAU SCANDALEUX ATTEINDRE,education_jeunesse
Notre amendement vise à rétablir le principe de progressivité dans les transferts de compétences éducatives vers les collectivités.,"IX-1-PL AMENDEMENT VISER PRINCIPE PROGRESSIVITÉ RÉTABLIR, COMPÉTENCE ÉDUCATION COLLECTIVITÉ VERS TRANSFERT",education_jeunesse
Votre politique de recentralisation des programmes scolaires méprise la capacité d'innovation pédagogique des territoires.,"IX-2-PL POLITIQ RECENTRALISATION PROGRAMME SCOLAIRE, INNOVATION PÉDAGOGIQUE TERRITOIRE CAPACITÉ MÉPRISER",education_jeunesse
Les inégalités d'accès aux sections européennes entre lycées publics et privés révèlent un système éducatif à deux vitesses.,"ACCÈS SECTION EUROPÉEN LYCÉE PUBLIC PRIVÉ ENTRE INÉGALITÉ, SYSTÈME ÉDUCATION DEUX VITESSE RÉVÉLER",education_jeunesse
Nous exigeons que les critères de répartition des moyens entre établissements intègrent systématiquement l'indice social des territoires.,IX-1-PL EXIGER CRITÈRE RÉPARTITION MOYEN ÉTABLISSEMENT+ ENTRE INDICE SOCIAL TERRITOIRE INTÉGRER SYSTÉMATIQUE,education_jeunesse
Votre réforme des lycées a conduit à une spécialisation précoce qui creuse les inégalités entre filières et entre territoires.,"IX-2-PL RÉFORME LYCÉE SPÉCIALISATION PRÉCOCE CONDUIRE, FILIÈRE+ TERRITOIRE+ ENTRE INÉGALITÉ CREUSER",education_jeunesse
La décentralisation des aides aux étudiants en situation de handicap doit s'accompagner d'un référentiel national pour éviter les ruptures de parcours.,"AIDE ÉTUDIANT HANDICAP DÉCENTRALISER DEVOIR, RÉFÉRENTIEL NATIONAL CRÉER, RUPTURE PARCOURS ÉVITER",education_jeunesse
Vous avez supprimé les postes de psychologues scolaires alors que les besoins en santé mentale des élèves explosent – c'est une faute grave !,"IX-2-PL POSTE PSYCHOLOGUE SCOLAIRE SUPPRIMER, BESOIN SANTÉ MENTAL ÉLÈVE+ EXPLOSER PENDANT, FAUTE GRAVE !",education_jeunesse
Les conventions de mixité sociale que vous imposez aux établissements scolaires ignorent les réalités du marché immobilier local.,"IX-2-PL CONVENTION MIXITÉ SOCIAL ÉTABLISSEMENT SCOLAIRE IMPOSER, MARCHÉ IMMOBILIER LOCAL RÉALITÉ IGNORER",education_jeunesse
Notre proposition de loi crée un fonds interrégional de péréquation pour les formations professionnelles en tension.,IX-1-PL PROPOSITION LOI FONDS INTER-RÉGIONAL PÉRÉQUATION FORMATION PROFESSIONNEL TENSION CRÉER,education_jeunesse
Votre refus de revaloriser le point d'indice des enseignants aggrave la crise du recrutement dans les académies les plus défavorisées.,"IX-2-PL POINT INDICE ENSEIGNANT REVALORISER REFUSER, CRISE RECRUTEMENT ACADÉMIE DÉFAVORISÉ AGGRAVER",education_jeunesse
La décentralisation des bâtiments scolaires a conduit à un sous-investissement chronique dans les communes les moins riches.,"BÂTIMENT SCOLAIRE DÉCENTRALISER, SOUS-INVESTISSEMENT CHRONIQUE COMMUNE MOINS RICHE CONDUIRE",education_jeunesse
Nous proposons d'instaurer des conférences territoriales de l'éducation pour coordonner l'action de l'État et des collectivités.,"IX-1-PL PROPOSER CONFÉRENCE TERRITORIAL ÉDUCATION INSTAURER, ACTION ÉTAT COLLECTIVITÉ COORDONNER",education_jeunesse
Votre suppression des postes de coordinateurs ZEP sans évaluation préalable est une décision technocratique et dangereuse.,"IX-2-PL POSTE COORDINATEUR ZEP SUPPRIMER, ÉVALUATION PRÉALABLE FAIRE PAS, DÉCISION TECHNOCRATIQUE DANGEREUX",education_jeunesse
Les inégalités d'accès aux options rares entre lycées publics et privés constituent une entorse flagrante à l'égalité des chances.,"ACCÈS OPTION RARE LYCÉE PUBLIC PRIVÉ ENTRE INÉGALITÉ, ÉGALITÉ CHANCE ENTORSE FLAGRANT CONSTITUER",education_jeunesse
Nous demandons que les contrats de plan État-région intègrent des objectifs chiffrés en matière de lutte contre l'illettrisme.,IX-1-PL DEMANDER CONTRAT PLAN ÉTAT-RÉGION OBJECTIF CHIFFRÉ ILLETRISME LUTTE INTÉGRER,education_jeunesse
Votre politique de recentralisation des programmes scolaires nie la légitimité des acteurs locaux à adapter l'offre éducative.,"IX-2-PL POLITIQ RECENTRALISATION PROGRAMME SCOLAIRE, ACTEUR LOCAL LÉGITIMITÉ OFFRE ÉDUCATION ADAPTER NIER",education_jeunesse
Les disparités territoriales dans l'application des réformes éducatives révèlent un État incapable d'assurer l'égalité républicaine.,"TERRITOIRE+ DISPARITÉ RÉFORME ÉDUCATION APPLICATION, ÉTAT ÉGALITÉ RÉPUBLICAIN ASSURER INCAPABLE RÉVÉLER",education_jeunesse
Nous exigeons la création d'un observatoire national des inégalités territoriales en matière d'éducation prioritaire.,IX-1-PL EXIGER OBSERVATOIRE NATIONAL INÉGALITÉ TERRITORIAL ÉDUCATION PRIORITAIRE CRÉER,education_jeunesse
Votre refus de sanctuariser le budget de l'éducation nationale dans la loi de programmation des finances publiques est inacceptable.,"IX-2-PL BUDGET ÉDUCATION NATIONAL SANCTUARISER LOI PROGRAMMATION FINANCE PUBLIQUE REFUSER, INACCEPTABLE",education_jeunesse
La décentralisation des compétences en matière de formation professionnelle doit s'accompagner d'une clause de revoyure triennale.,"COMPÉTENCE FORMATION PROFESSIONNEL DÉCENTRALISER DEVOIR, CLAUSE REVOYURE TRIENNAL ACCOMPAGNER",education_jeunesse
Vous avez supprimé les moyens alloués aux missions de lutte contre le décrochage scolaire sans proposer d'alternative crédible.,"IX-2-PL MOYEN MISSION DÉCROCHAGE SCOLAIRE LUTTE SUPPRIMER, ALTERNATIVE CRÉDIBLE PROPOSER PAS",education_jeunesse
"La décentralisation de la gestion des lycées a permis aux régions de mieux adapter les formations aux besoins locaux, mais certaines inégalités territoriales persistent.","LYCÉE GESTION DÉCENTRALISER RÉGION FORMATION ADAPTER BESOIN LOCAL POSSIBLE, MAIS INÉGALITÉ TERRITOIRE+ RESTER",education_jeunesse
"Vous parlez de réussite éducative, mais comment justifiez-vous la suppression de 1 800 postes de conseillers principaux d’éducation dans les collèges défavorisés ?","RÉUSSITE ÉDUCATIF PARLER, MAIS CONSEILLER PRINCIPAL ÉDUCATION POSTE 1800 SUPPRIMER COLLÈGE DÉFAVORISÉ POURQUOI JUSTIFIER ?",education_jeunesse
"L’État doit-il continuer à financer les universités à 80 % quand certaines régions, comme l’Île-de-France, réclament plus d’autonomie pour piloter leur politique étudiante ?",ÉTAT UNIVERSITÉ FINANCER 80% CONTINUER DEVOIR ? RÉGION ÎLE-DE-FRANCE AUTONOMIE PLUS RÉCLAMER POLITIQUE ÉTUDIANT GÉRER,education_jeunesse
"Le transfert des compétences éducatives aux collectivités locales a engendré une inflation des coûts pour les communes rurales, sans garantie de qualité pédagogique accrue.","COMPÉTENCE ÉDUCATIF COLLECTIVITÉ LOCALE TRANSFÉRER COMMUNE RURAL COÛT AUGMENTER, QUALITÉ PÉDAGOGIQUE GARANTIR PAS",education_jeunesse
"Nous proposons un pacte éducatif territorial qui associerait État, régions et intercommunalités pour harmoniser les investissements dans les écoles primaires.",IX-1-PL PACTE ÉDUCATIF TERRITORIAL PROPOSER ÉTAT RÉGION INTERCOMMUNALITÉ ASSOCIER INVESTISSEMENT ÉCOLE PRIMAIRE HARMONISER,education_jeunesse
"La décentralisation des bourses étudiantes a créé un imbroglio administratif où les critères varient d’une région à l’autre, pénalisant les étudiants mobiles.",BOURSE ÉTUDIANT DÉCENTRALISER ADMINISTRATIF IMBROGLIO CRITÈRE RÉGION VARIER ÉTUDIANT MOBILE PÉNALISER,education_jeunesse
Comment pouvez-vous affirmer que la sectorisation scolaire réduit les inégalités quand 60 % des élèves de ZEP n’ont pas accès à un laboratoire de sciences digne de ce nom ?,"SECTORISATION SCOLAIRE INÉGALITÉ RÉDUIRE AFFIRMER, MAIS ZEP ÉLÈVE 60% LABORATOIRE SCIENCE ACCÈS DIGNE PAS AVOIR COMMENT ?",education_jeunesse
"Les contrats de plan État-région pour l’apprentissage doivent être renforcés, car aujourd’hui, 40 % des jeunes en CAP sortent sans qualification reconnue.","CONTRAT PLAN ÉTAT-RÉGION APPRENTISSAGE RENFORCER DEVOIR, AUJOURD’HUI JEUNE CAP 40% QUALIFICATION RECONNU SANS SORTIR",education_jeunesse
"La décentralisation a permis aux académies de mieux cibler les besoins en formation continue, mais l’État se désengage progressivement des financements.","DÉCENTRALISER ACADÉMIE FORMATION CONTINUE BESOIN CIBLER POSSIBLE, MAIS ÉTAT FINANCEMENT DÉSENGAGER PROGRESSIF",education_jeunesse
"Vous accusez les régions de mal gérer les lycées, mais c’est votre réforme de 2015 qui a transféré les charges sans les moyens correspondants !","IX-2-PL RÉGION LYCÉE MAL GÉRER ACCUSER, MAIS RÉFORME 2015 CHARGE TRANSFÉRER MOYEN CORRESPONDRE SANS IX-2-PL FAIRE !",education_jeunesse
"L’autonomie des universités, tant vantée, a conduit à une course aux financements privés, marginalisant les filières peu rentables comme les lettres ou les arts.","UNIVERSITÉ AUTONOMIE VANTER, MAIS FINANCEMENT PRIVÉ COURSE CONDUIRE FILIÈRE LETTRE ART MARGINALISER",education_jeunesse
"Nous exigeons un moratoire sur la fermeture des classes rurales, car 12 % des écoles de village ont disparu depuis 2017, asphyxiant les territoires.","IX-1-PL MORATOIRE CLASSE RURAL FERMER EXIGER, ÉCOLE VILLAGE 12% DISPARAÎTRE DEPUIS 2017 TERRITOIRE ASPHYXIER",education_jeunesse
"La décentralisation des transports scolaires a amélioré l’offre dans les zones périurbaines, mais les coûts pour les familles ont explosé de 30 % en trois ans.","TRANSPORT SCOLAIRE DÉCENTRALISER OFFRE ZONE PÉRIURBAIN AMÉLIORER, MAIS FAMILLE COÛT 30% EXPLOSER 3 ANS",education_jeunesse
Votre projet de régionaliser les programmes du collège menace l’égalité républicaine : un élève de Lille ne doit pas avoir un socle commun différent de celui de Marseille !,IX-2-PL PROJET PROGRAMME COLLÈGE RÉGIONALISER ÉGALITÉ RÉPUBLICAIN MENACER : ÉLÈVE LILLE SOCLE COMMUN MÊME MARSEILLE DEVOIR !,education_jeunesse
"Les universités franciliennes captent 45 % des crédits recherche, alors que les régions ultramarines peinent à attirer des enseignants-chercheurs.","UNIVERSITÉ ÎLE-DE-FRANCE CRÉDIT RECHERCHE 45% CAPTER, RÉGION ULTRAMARIN ENSEIGNANT-CHERCHEUR ATTIRER DIFFICILE",education_jeunesse
"La décentralisation des cantines scolaires a permis d’introduire 30 % de produits locaux dans les menus, mais les prix ont augmenté de 15 % pour les parents.","CANTINE SCOLAIRE DÉCENTRALISER PRODUIT LOCAL 30% MENU INTRODUIRE, MAIS PRIX PARENT 15% AUGMENTER",education_jeunesse
Vous voulez supprimer les rectorats ? Qui coordonnera alors la lutte contre le décrochage scolaire dans les académies transrégionales ?,IX-2-PL RECTORAT SUPPRIMER VOULOIR ? DÉCROCHAGE SCOLAIRE ACADÉMIE TRANSRÉGIONAL LUTTE COORDONNER QUI ?,education_jeunesse
"Les régions ont investi 1,2 milliard dans la rénovation des lycées, mais l’État n’a pas tenu ses promesses sur les dotations de fonctionnement.","RÉGION LYCÉE RÉNOVATION INVESTIR 1,2 MILLIARD, MAIS ÉTAT DOTATION FONCTIONNEMENT PROMESSE TENIR PAS",education_jeunesse
La décentralisation des missions d’orientation a créé une fracture entre les lycées bien dotés en psychologues et ceux qui n’en ont aucun.,MISSION ORIENTATION DÉCENTRALISER LYCÉE PSYCHOLOGUE BIEN DOTÉ AUTRE AUCUN FRATURE CRÉER,education_jeunesse
"Nous demandons un audit indépendant sur l’utilisation des fonds européens pour la formation professionnelle, car certaines régions les détournent vers des projets non prioritaires.","IX-1-PL AUDIT INDÉPENDANT FOND EUROPÉEN FORMATION PROFESSIONNEL UTILISER DEMANDER, RÉGION DÉTOURNER PROJET PRIORITAIRE NON",education_jeunesse
"Le transfert des compétences périscolaires aux communes a permis de créer 50 000 places en accueil de loisirs, mais les inégalités d’accès restent criantes.","COMPÉTENCE PÉRISCOLAIRE COMMUNE TRANSFÉRER ACCUEIL LOISIR PLACE 50000 CRÉER, MAIS ACCÈS INÉGALITÉ CRIANT RESTER",education_jeunesse
"Comment expliquer que les régions les plus riches, comme Auvergne-Rhône-Alpes, captent 60 % des subventions pour l’innovation pédagogique ?",RÉGION RICHE AUVERGNE-RHÔNE-ALPES SUBVENTION INNOVATION PÉDAGOGIQUE 60% CAPTER EXPLIQUER COMMENT ?,education_jeunesse
"La décentralisation a permis aux départements de mieux adapter les transports des élèves handicapés, mais les délais d’attente pour les accompagnants restent inacceptables.","DÉCENTRALISER DÉPARTEMENT TRANSPORT ÉLÈVE HANDICAPÉ ADAPTER POSSIBLE, MAIS ACCOMPAGNANT DÉLAI ATTENTE INACCEPTABLE RESTER",education_jeunesse
"Vous parlez de concertation, mais votre réforme des EPLE a été imposée sans consulter les présidents de région, premiers financeurs des lycées !","CONCERTATION PARLER, MAIS RÉFORME EPLE IMPOSER PRÉSIDENT RÉGION CONSULTER PAS, LYCÉE PREMIER FINANCEUR ÊTRE !",education_jeunesse
"Les contrats de réussite éducative signés avec les métropoles montrent que la décentralisation peut réduire les inégalités, à condition que l’État joue son rôle de régulateur.","CONTRAT RÉUSSITE ÉDUCATIF MÉTROPOLE SIGNER DÉCENTRALISER INÉGALITÉ RÉDUIRE POSSIBLE, ÉTAT RÔLE RÉGULATEUR JOUER CONDITION",education_jeunesse
La suppression des postes de médecins scolaires dans 14 départements est une conséquence directe de votre politique de désengagement financier envers les collectivités.,MÉDECIN SCOLAIRE POSTE 14 DÉPARTEMENT SUPPRIMER CONSÉQUENCE DIRECT IX-2-PL POLITIQUE DÉSENGAGER FINANCIER COLLECTIVITÉ,education_jeunesse
"Nous proposons un fonds interrégional de solidarité pour les universités des outre-mer, où le taux d’échec en licence atteint 65 %, contre 40 % en métropole.","IX-1-PL FOND INTERRÉGIONAL SOLIDARITÉ UNIVERSITÉ OUTRE-MER PROPOSER, LICENCE ÉCHEC 65% ATTEINDRE MÉTROPOLE 40% CONTRE",education_jeunesse
Votre projet de régionaliser les recrutements d’enseignants va aggraver les déserts éducatifs : qui voudra enseigner dans l’Aisne si les salaires sont fixés par la région Picardie ?,IX-2-PL PROJET RECRUTEMENT ENSEIGNANT RÉGIONALISER DÉSERT ÉDUCATIF AGGRAVER : AISNE ENSEIGNER VOULOIR SI SALAIRE RÉGION PICARDIE FIXER ?,education_jeunesse
"Les régions ont prouvé leur capacité à gérer les lycées, mais l’État doit garantir un socle commun national pour éviter une balkanisation du système éducatif.","RÉGION LYCÉE GÉRER CAPACITÉ PROUVER, MAIS ÉTAT SOCLE COMMUN NATIONAL GARANTIR BALKANISATION SYSTÈME ÉDUCATIF ÉVITER DEVOIR",education_jeunesse
Notre réforme de la santé scolaire garantit un médecin référent dans chaque collège d’ici 2026 – parce que la prévention commence sur les bancs de l’école.,RÉFORME SANTÉ ÉCOLE COLLÈGE+ MÉDECIN RÉFÉRENT 2026 GARANTIR PRÉVENTION ÉCOLE DÉBUT IX-1-PL,sante_social
"Les oppositions crient à la suppression des postes, mais nous avons recréé 2 500 emplois d’infirmières scolaires depuis 2022 – les chiffres sont têtus !",OPPOSITION CRIER POSTE SUPPRIMER MAIS INFIRMIÈRE ÉCOLE+ 2500 EMPLOI CRÉER 2022 DEPUIS CHIFRE PARLER CLAIR,sante_social
"Avec le Pass Santé Jeunes, 800 000 lycéens ont déjà bénéficié d’un bilan gratuit chez l’ophtalmo ou le dentiste – l’égalité d’accès aux soins, c’est concret.",PASS SANTÉ JEUNE LYCÉEN+ 800000 OPHTALMO DENTISTE BILAN GRATUIT PROFITER ÉGALITÉ SOIN ACCÈS CONCRET,sante_social
"Critiquer la sectorisation des hôpitaux, c’est oublier que 92% des urgences pédiatriques sont désormais à moins de 30 minutes de chaque école primaire.",SECTEUR HÔPITAL CRITIQUER OUBLIER URGENCE PÉDIATRIQUE 92% ÉCOLE PRIMAIRE+ 30 MINUTE MOIN PROCHE MAINTENANT,sante_social
"Le forfait psy étendu aux 16-25 ans, c’est 1,2 million de jeunes qui peuvent enfin parler sans tabou – la santé mentale n’est pas un luxe.","FORFAIT PSY 16-25 ANS JEUNE+ 1,2 MILLION PARLER TABOU SANS FINALEMENT SANTÉ MENTAL LUXE NON",sante_social
"Vous accusez le gouvernement de négliger les AESH, mais leur temps de travail a été revalorisé de 20% en 2023 – où était votre indignation avant ?",GOUVERNEMENT ACCUSER NÉGLIGER A-E-S-H MAIS TEMPS TRAVAIL 20% REVALORISER 2023 INDIGNATION POSS-2-PL OÙ AVANT ?,sante_social
"Grâce aux maisons de santé pluridisciplinaires en milieu rural, 78% des enfants en zone blanche ont désormais un suivi orthophonique régulier.",MAISON SANTÉ PLURIDISCIPLINAIRE MILIEU RURAL ENFANT+ ZONE BLANCHE 78% ORTHOPHONIE SUIVI RÉGULIER MAINTENANT,sante_social
"Le dépistage systématique des troubles DYS à l’école primaire, c’est 30 000 enfants pris en charge chaque année – l’école inclusive, on la fait !",DÉPISTAGE SYSTÉMATIQUE TROUBLE D-Y-S ÉCOLE PRIMAIRE ENFANT+ 30000 PRIS EN CHARGE CHAQUE ANNÉE ÉCOLE INCLUSIF RÉALISER IX-1-PL,sante_social
"Les cantines scolaires 100% bio ? Nous y travaillons : 65% des communes ont déjà franchi le cap, avec un surcoût maîtrisé à 12 centimes par repas.",CANTINE ÉCOLE 100% BIO TRAVAIL IX-1-PL 65% COMMUNE+ CAP FRANCHIR DÉJÀ SURCOÛT CONTRÔLER 12 CENTIME REPAS,sante_social
"Le numérique à l’école, ce n’est pas que des tablettes : c’est aussi 14 000 enseignants formés à la cybersécurité pour protéger nos enfants.",NUMÉRIQUE ÉCOLE TABLETTE NON SEULEMENT ENSEIGNANT+ 14000 FORMATION CYBERSÉCURITÉ ENFANT+ PROTÉGER,sante_social
"Vous parlez de déserts médicaux, mais depuis 2021, 1 200 internes en médecine générale ont choisi de s’installer en zone sous-dotée – grâce à nos incitations.",DÉSERT MÉDICAL PARLER MAIS 2021 DEPUIS INTERNE MÉDECINE GÉNÉRALE+ 1200 ZONE SOUS-DOTÉ INSTALLER CHOISIR INCITATION POSS-1-PL GRÂCE,sante_social
"Le remboursement des lunettes pour les 6-18 ans à 100%, c’est 1,8 million d’enfants qui voient mieux pour réussir – l’investissement social, ça paie.","REMBOURSEMENT LUNETTE 6-18 ANS 100% ENFANT+ 1,8 MILLION VOIR MEILLEUR RÉUSSIR INVESTISSEMENT SOCIAL RENTABLE",sante_social
"Les oppositions dénoncent la fermeture de lits pédiatriques, mais 80% des hospitalisations évitables le sont grâce à la télémédecine en milieu scolaire.",OPPOSITION DÉNONCER LIT PÉDIATRIQUE FERMER MAIS HOSPITALISATION ÉVITABLE 80% TÉLÉMÉDECINE ÉCOLE GRÂCE,sante_social
"Avec le chèque santé pour les familles modestes, 400 000 parents ont pu offrir des soins dentaires à leurs enfants – la solidarité, ça se voit.",CHÈQUE SANTÉ FAMILLE MODESTE+ 400000 PARENT+ ENFANT+ SOIN DENTAIRE OFFRIR SOLIDARITÉ VISIBLE,sante_social
Le plan ‘Santé des jeunes’ a permis de diviser par deux les délais pour un rendez-vous chez le psychologue – parce que chaque minute compte.,PLAN SANTÉ JEUNE RENDEZ-VOUS PSYCHOLOGUE DÉLAI DIVISER PAR DEUX RÉUSSIR MINUTE CHAQUE IMPORTANT,sante_social
"Vous parlez de privatisation de l’hôpital public, mais nous avons injecté 3 milliards dans la rénovation des CHU – les faits sont là.",PRIVATISATION HÔPITAL PUBLIC PARLER MAIS CHU+ RÉNOVATION 3 MILLIARD INVESTIR FAIT LÀ,sante_social
"Les infirmières scolaires interviennent désormais dans 100% des lycées professionnels – parce que la santé au travail, ça s’apprend dès 15 ans.",INFIRMIÈRE ÉCOLE LYCÉE PROFESSIONNEL+ 100% INTERVENIR SANTÉ TRAVAIL APPRENDRE 15 ANS DÉJÀ,sante_social
"Le forfait ‘santé sexuelle’ pour les 15-25 ans, c’est 500 000 consultations gratuites par an – parce que l’information, c’est la meilleure prévention.",FORFAIT SANTÉ SEXUELLE 15-25 ANS CONSULTATION GRATUITE 500000 CHAQUE ANNÉE INFORMATION MEILLEUR PRÉVENTION,sante_social
"Grâce aux bus santé itinérants, 12 000 enfants en zone rurale ont bénéficié de bilans auditifs – l’égalité territoriale, on la construit.",BUS SANTÉ ITINÉRANT ENFANT+ 12000 ZONE RURAL BILAN AUDITIF PROFITER ÉGALITÉ TERRITORIAL CONSTRUIRE IX-1-PL,sante_social
"Les oppositions oublient que le budget de l’Assurance Maladie a augmenté de 4,2% en 2024 – le plus fort taux depuis 10 ans.","OPPOSITION OUBLIER ASSURANCE MALADIE BUDGET AUGMENTER 4,2% 2024 10 ANS DEPUIS TAUX PLUS FORT",sante_social
"Le dispositif ‘Un psy à l’école’ couvre désormais 70% des académies – parce que le mal-être des élèves, on le prend au sérieux.",PSY ÉCOLE DISPOSITIF 70% ACADÉMIE+ COUVRIR MAINTENANT MAL-ÊTRE ÉLÈVE+ SÉRIEUX PRENDRE IX-1-PL,sante_social
"Avec la généralisation des défibrillateurs dans les établissements scolaires, 8 000 vies pourraient être sauvées chaque année – la prévention, ça sauve.",DÉFIBRILLATEUR ÉCOLE+ GÉNÉRALISER 8000 VIE SAUVER POUVOIR CHAQUE ANNÉE PRÉVENTION SAUVER,sante_social
"Le doublement des places en instituts de formation en soins infirmiers, c’est 5 000 professionnels supplémentaires d’ici 2027 – l’hôpital public a besoin d’eux.",PLACE INSTITUT FORMATION SOIN INFIRMIER DOUBLER 5000 PROFESSIONNEL+ 2027 SUPPLÉMENTAIRE HÔPITAL PUBLIC BESOIN,sante_social
"Les oppositions parlent de pénurie, mais 95% des postes de médecins scolaires ont été pourvus cette année – grâce à notre politique de revalorisation.",OPPOSITION PÉNURIE PARLER MAIS MÉDECIN ÉCOLE POSTE 95% POURVOIR ANNÉE CELLE-CI REVALORISATION POLITIQUE POSS-1-PL GRÂCE,sante_social
"Le remboursement des séances d’orthophonie pour les enfants bilingues, c’est une première en Europe – l’inclusion, ça se finance.",REMBOURSEMENT SÉANCE ORTHOPHONIE ENFANT+ BILINGUE PREMIER FOIS EUROPE INCLUSION FINANCER,sante_social
"Avec le plan ‘Santé des étudiants’, 300 000 jeunes ont accès à un parcours de soins coordonné – parce que les études ne doivent pas être un parcours du combattant.",PLAN SANTÉ ÉTUDIANT JEUNE+ 300000 SOIN PARCOURS COORDONNÉ ACCÈS ÉTUDE PARCOURS COMBATTANT DEVENIR NON DEVOIR,sante_social
"Les oppositions dénoncent des économies sur le dos des malades, mais le reste à charge pour les ALD a baissé de 30% depuis 2020 – les faits sont têtus.",OPPOSITION DÉNONCER ÉCONOMIE MALADE DOS MAIS A-L-D RESTE À CHARGE 30% BAISSER 2020 DEPUIS FAIT TÊTU,sante_social
"Le déploiement des ‘espaces santé jeunes’ dans les cités U, c’est 200 000 étudiants qui bénéficient d’un accompagnement global – santé physique ET mentale.",ESPACE SANTÉ JEUNE CITÉ U DÉPLOIEMENT ÉTUDIANT+ 200000 ACCOMPAGNEMENT GLOBAL PROFITER SANTÉ PHYSIQUE MENTAL ET,sante_social
